id,term,category_parent,category_sub,name,professor,credit
50062,Ａ,基礎科目,物質科学,構造化学,村田 昌之,2.0
50063,Ａ,基礎科目,初修外国語,スペイン語一列②,網野 徹哉,2.0
50064,Ａ,基礎科目,初修外国語,スペイン語一列②,栗林 ゆき絵,2.0
50065,Ａ,基礎科目,数理科学,微分積分学②,木田 良才,2.0
50066,Ａ,基礎科目,数理科学,微分積分学②,山浦 義彦,2.0
50067,Ａ,基礎科目,数理科学,微分積分学②,斎藤 毅,2.0
50068,Ａ,総合科目,Ａ（思想・芸術）,フランス語テクスト分析Ⅱ,大池 惣太郎,2.0
50070,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語中級（読解）,大池 惣太郎,2.0
50071,Ａ,総合科目,Ｌ（言語・コミュニケーション）,中国語中級（演習）,鍾 非,2.0
50072,Ａ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語初級（第三外国語）,ジ ミンギョン,2.0
50074,Ａ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語初級（第三外国語）,野里 紳一郎,2.0
50075,Ａ,総合科目,Ｌ（言語・コミュニケーション）,古典語中級（ラテン語）Ⅱ,井上 秀太郎,2.0
50076,Ａ,総合科目,Ｃ（社会・制度）,教育臨床心理学,石垣 琢麿,2.0
50077,Ａ,総合科目,Ｄ（人間・環境）,認知脳科学,石金 浩史,2.0
50078,Ａ,総合科目,Ｄ（人間・環境）,健康スポーツ医学,福井 尚志,2.0
50079,Ａ,総合科目,Ｌ（言語・コミュニケーション）,応用日本語(1)(PEAK),渋谷 実希,2.0
50080,Ａ,総合科目,Ｌ（言語・コミュニケーション）,応用日本語(3)(PEAK),行田 悦子,2.0
50081,Ａ,総合科目,Ｌ（言語・コミュニケーション）,応用日本語(9)(PEAK),有吉 英心子,2.0
51110,Ａ,総合科目,Ｆ（数理・情報）,微分積分学②,木田 良才,2.0
51111,Ａ,総合科目,Ｆ（数理・情報）,微分積分学②,山浦 義彦,2.0
51112,Ａ,総合科目,Ｆ（数理・情報）,微分積分学②,斎藤 毅,2.0
51113,Ａ,総合科目,Ｅ（物質・生命）,構造化学,村田 昌之,2.0
51114,Ａ,総合科目,Ｅ（物質・生命）,構造化学,山口 和也,2.0
51115,Ａ,総合科目,Ｅ（物質・生命）,構造化学,立川 仁典,2.0
51302,Ａ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (微分積分学から理解する現代数学の必須概念・ルベーグ積分とソボレフ空間),米田 剛,2.0
51489,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,木村 大輔,2.0
51490,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,WEITEMIER Adam,2.0
51517,Ａ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語初級（第三外国語）,ジ ミンギョン,2.0
50087,Ａ,基礎科目,物質科学,構造化学,奥野 将成,2.0
50088,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,BORDILOVSKAYA Anna,2.0
50089,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,タヴァレス ヴァスケス ジエーゴ,2.0
50090,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,マニナン ジョン,2.0
50091,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,RUIZ TADA Elisa,2.0
50092,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ジェームズ エリンガー,2.0
50093,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,SEDDON Ryan John,2.0
50094,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ROBB Nigel,2.0
50095,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,PULIDO ARCAS Jesus Alberto,2.0
50096,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,神島 智子,2.0
50097,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,テラシマ アレクサンドラ,2.0
50098,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ユウ ジョアン,2.0
50099,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,モレノ ペナランダ ラケル,2.0
50100,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ホールマン フランシス キャンドラー,2.0
50101,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ナオミ バーマン,2.0
50102,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,NADADUR KANNAN Rajalakshmi,2.0
50103,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,WEITEMIER Adam,2.0
50104,Ａ,総合科目,Ｆ（数理・情報）,図形科学Ａ,谷田川 達也,2.0
50105,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,WONG Michelle,2.0
50106,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,メズールール ジェルマン,2.0
50107,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,岩崎 徹,2.0
50108,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,瀧野 みゆき,2.0
50109,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,サーギル ジェームズ クリストファー,2.0
50110,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,堀越 庸一郎,2.0
50111,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,平沢 慎也,2.0
50112,Ａ,基礎科目,初修外国語,フランス語一列②,今橋 映子,2.0
50113,Ａ,基礎科目,初修外国語,フランス語一列②,原 和之,2.0
50116,Ａ,基礎科目,初修外国語,スペイン語一列②,三浦 麻衣子,2.0
50117,Ａ,基礎科目,物質科学,構造化学,瀬川 浩司,2.0
50118,Ａ,基礎科目,数理科学,微分積分学演習,鮑 園園,1.0
50119,Ａ,基礎科目,数理科学,線型代数学演習,鮑 園園,1.0
50120,Ａ,基礎科目,数理科学,微分積分学演習,田中 雄一郎,1.0
50121,Ａ,基礎科目,数理科学,線型代数学演習,高木 俊輔,1.0
50122,Ａ,基礎科目,数理科学,微分積分学演習,山本 宏子,1.0
50123,Ａ,基礎科目,数理科学,線型代数学演習,関口 英子,1.0
50125,Ａ,基礎科目,社会科学,法Ⅱ,北村 朋史,2.0
50126,Ａ,基礎科目,社会科学,政治Ⅱ,伊藤 武,2.0
50127,Ａ,基礎科目,社会科学,経済Ⅱ,丸山 真人,2.0
50128,Ａ,基礎科目,社会科学,社会Ⅱ,井上 彰,2.0
50129,Ａ,基礎科目,人文科学,哲学Ⅱ,高村 夏輝,2.0
50130,Ａ,基礎科目,人文科学,倫理Ⅱ,田中 智彦,2.0
50131,Ａ,基礎科目,人文科学,歴史Ⅱ,桜井 英治,2.0
50132,Ａ,基礎科目,人文科学,ことばと文学Ⅱ,谷口 洋,2.0
50133,Ａ,基礎科目,人文科学,ことばと文学Ⅳ,白井 重範,2.0
50134,Ａ,基礎科目,人文科学,心理Ⅱ,本吉 勇,2.0
50135,Ａ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（作文）,賈 黎黎,2.0
50136,Ａ,総合科目,Ｄ（人間・環境）,スポーツ・身体運動実習,久保 啓太郎,2.0
50137,Ａ,総合科目,Ｄ（人間・環境）,科学技術基礎論(PEAK),橋本 毅彦,2.0
50138,Ａ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK) (History of Science),橋本 毅彦,2.0
50139,Ａ,総合科目,Ｄ（人間・環境）,科学技術基礎論(PEAK),橋本 毅彦,2.0
51116,Ａ,総合科目,Ｆ（数理・情報）,微分積分学演習,田中 雄一郎,2.0
51117,Ａ,総合科目,Ｆ（数理・情報）,微分積分学演習,山本 宏子,2.0
51118,Ａ,総合科目,Ｆ（数理・情報）,微分積分学演習,鮑 園園,2.0
51119,Ａ,総合科目,Ｆ（数理・情報）,線型代数学演習,関口 英子,2.0
51120,Ａ,総合科目,Ｆ（数理・情報）,線型代数学演習,鮑 園園,2.0
51121,Ａ,総合科目,Ｆ（数理・情報）,線型代数学演習,高木 俊輔,2.0
51122,Ａ,総合科目,Ｅ（物質・生命）,構造化学,奥野 将成,2.0
51123,Ａ,総合科目,Ｅ（物質・生命）,構造化学,瀬川 浩司,2.0
51518,Ａ,総合科目,Ａ（思想・芸術）,ことばと文学Ⅱ,谷口 洋,2.0
50140,Ａ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（演習）②,ロサレス パトリシア,2.0
50141,Ａ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（演習）②,賈 黎黎,2.0
50143,Ａ,基礎科目,初修外国語,フランス語一列②,大森 晋輔,2.0
50144,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（演習）②,デルヴロワ ミカエル,2.0
50145,Ａ,基礎科目,初修外国語,スペイン語一列②,三浦 麻衣子,2.0
50146,Ａ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（演習）②,イサベル カルロス,2.0
50147,Ａ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（演習）②,毛 興華,2.0
50148,Ａ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（演習）②,王 嵐,2.0
50149,Ａ,基礎科目,初修外国語,ドイツ語一列②,石原 あえか,2.0
50150,Ａ,総合科目,Ｆ（数理・情報）,アルゴリズム入門,塩谷 亮太,2.0
50152,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,テラシマ アレクサンドラ,2.0
50153,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,RUIZ TADA Elisa,2.0
50154,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,PULIDO ARCAS Jesus Alberto,2.0
50156,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,マニナン ジョン,2.0
50157,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ユウ ジョアン,2.0
50158,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ROBB Nigel,2.0
50159,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,小川 浩之,2.0
50160,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,石井 クンツ 昌子,2.0
50161,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,高橋 和子,2.0
50162,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,WONG Michelle,2.0
50163,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,平沢 慎也,2.0
50164,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,瀧野 みゆき,2.0
50165,Ａ,基礎科目,数理科学,微分積分学②,石毛 和弘,2.0
50166,Ａ,基礎科目,数理科学,微分積分学②,松田 茂樹,2.0
50167,Ａ,基礎科目,数理科学,微分積分学②,逆井 卓也,2.0
50168,Ａ,基礎科目,数理科学,微分積分学②,金井 雅彦,2.0
50169,Ａ,基礎科目,数理科学,微分積分学②,WILLOX RALPH,2.0
50170,Ａ,基礎科目,生命科学,生命科学Ⅱ,阿部 光知,2.0
50171,Ａ,基礎科目,生命科学,生命科学Ⅱ,細谷 夏実,2.0
50175,Ａ,総合科目,Ａ（思想・芸術）,ロシア語テクスト分析Ⅱ,奈倉 有里,2.0
50176,Ａ,総合科目,Ａ（思想・芸術）,イタリア語テクスト分析Ⅱ,山﨑 彩,2.0
50177,Ａ,展開科目,自然科学ゼミナール,自然科学ゼミナール（身体運動科学）,石井 直方,2.0
50178,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語中級（読解）,奈倉 有里,2.0
50179,Ａ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語中級（読解）,山﨑 彩,2.0
50180,Ａ,総合科目,Ｃ（社会・制度）,経済・統計(PEAK),Griffen Andrew Shields,2.0
50181,Ａ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (PEAK) (Microeconomics),Griffen Andrew Shields,2.0
50182,Ａ,基礎科目,社会科学・人文科学,経済・統計(PEAK),Griffen Andrew Shields,2.0
50609,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（演習）②,クリスティアン クリンク,2.0
51128,Ａ,総合科目,Ｆ（数理・情報）,微分積分学②,金井 雅彦,2.0
51129,Ａ,総合科目,Ｆ（数理・情報）,微分積分学②,松田 茂樹,2.0
51130,Ａ,総合科目,Ｆ（数理・情報）,微分積分学②,逆井 卓也,2.0
51131,Ａ,総合科目,Ｆ（数理・情報）,微分積分学②,WILLOX RALPH,2.0
51132,Ａ,総合科目,Ｆ（数理・情報）,微分積分学②,石毛 和弘,2.0
51133,Ａ,総合科目,Ｅ（物質・生命）,生命科学Ⅱ,阿部 光知,2.0
51134,Ａ,総合科目,Ｅ（物質・生命）,生命科学Ⅱ,細谷 夏実,2.0
51248,Ａ,総合科目,Ｂ（国際・地域）,歴史と文化,守川 知子,2.0
51491,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ジェームズ エリンガー,2.0
50183,Ａ,総合科目,Ｆ（数理・情報）,アルゴリズム入門,伊知地 宏,2.0
50184,Ａ,総合科目,Ｃ（社会・制度）,マス・メディア論,丹羽 美之,2.0
50185,Ａ,基礎科目,身体運動・健康科学実習,身体運動・健康科学実習Ⅱ（ﾒﾃﾞｨｶﾙｹｱ1）,久保 啓太郎,1.0
50186,Ａ,基礎科目,数理科学,数理科学基礎（補修）,入江 慶,2.0
50187,Ａ,展開科目,社会科学ゼミナール,社会科学ゼミナール（国際関係）,酒井 哲哉,2.0
50188,Ａ,展開科目,人文科学ゼミナール,人文科学ゼミナール（データ分析）,永田 淳嗣,2.0
50189,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級,小川 浩之,2.0
50190,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級,石原 剛,2.0
50191,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語上級,トム・ガリー,2.0
50192,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（インテンシヴ）,SCHWARZ Thomas,2.0
50193,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（第三外国語）,クリスティアン クリンク,2.0
50194,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語中級（インテンシヴ）,Ｉ・カウフマン,2.0
50195,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語上級（読解）,石原 あえか,2.0
50196,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（インテンシヴ）,アルベリック ドリブル,2.0
50197,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（インテンシヴ）,アガエス ジュリアン,2.0
50198,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（第三外国語）,中田 健太郎,2.0
50199,Ａ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（インテンシヴ）,毛 興華,2.0
50200,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語初級（作文）,奈倉 有里,2.0
50201,Ａ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（インテンシヴ）,イサベル カルロス,2.0
50202,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語初級（インテンシヴ）,ゴロウィナ クセーニヤ,2.0
50203,Ａ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（演習）②,ドニャス ベレニャ アントニオ,2.0
50204,Ａ,総合科目,Ｌ（言語・コミュニケーション）,台湾語初級（第三外国語）,王 嵐,2.0
50206,Ａ,総合科目,Ａ（思想・芸術）,比較芸術,三浦 篤,2.0
50207,Ａ,総合科目,Ｂ（国際・地域）,日本文化論Ⅰ,品田 悦一,2.0
50208,Ａ,総合科目,Ｂ（国際・地域）,世界史論,小田 悠生,2.0
50209,Ａ,総合科目,Ｃ（社会・制度）,現代社会論,丹羽 美之,2.0
50210,Ａ,総合科目,Ｃ（社会・制度）,社会・制度Ⅰ(PEAK),NOBLE GREGORY WILLIAM,2.0
50211,Ａ,総合科目,Ｄ（人間・環境）,人間行動基礎論（理科生）,今井 久登,2.0
50212,Ａ,総合科目,Ｄ（人間・環境）,スポーツ・身体運動実習（ﾒﾃﾞｨｶﾙｹｱ1）,久保 啓太郎,2.0
50213,Ａ,総合科目,Ｅ（物質・生命）,解析力学,加藤 光裕,2.0
50214,Ａ,総合科目,Ｅ（物質・生命）,進化学,青木 誠志郎,2.0
50216,Ａ,総合科目,Ｅ（物質・生命）,宇宙科学Ⅱ（理科生）,廣田 朋也,2.0
50217,Ａ,総合科目,Ｅ（物質・生命）,惑星地球科学Ⅱ（文科生）,小河 正基,2.0
50218,Ａ,総合科目,Ｅ（物質・生命）,生物物理学,澤井 哲,2.0
50219,Ａ,総合科目,Ｅ（物質・生命）,先進科学Ⅱα,市橋 伯一,2.0
50220,Ａ,総合科目,Ｆ（数理・情報）,基礎統計,佐藤 俊樹,2.0
50221,Ａ,総合科目,Ｆ（数理・情報）,統計分析,倉田 博史,2.0
50222,Ａ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK) (Japan and the Governance of Democratic Market Economies),NOBLE GREGORY WILLIAM,2.0
50223,Ａ,総合科目,Ｃ（社会・制度）,社会・制度Ⅰ(PEAK),NOBLE GREGORY WILLIAM,2.0
51102,Ａ,総合科目,Ｄ（人間・環境）,情報メディア表現論,岡 美穂子,2.0
51255,Ａ,総合科目,Ｄ（人間・環境）,現代工学基礎Ⅰ,泉 聡志,2.0
51262,Ａ,総合科目,Ｆ（数理・情報）,数理工学入門,谷川 眞一,2.0
51268,Ａ,総合科目,Ｄ（人間・環境）,環境・エネルギー工学基礎Ⅱ,松島 潤,2.0
51273,Ａ,総合科目,Ｆ（数理・情報）,情報・システム工学概論,長谷川 禎彦,2.0
51281,Ａ,総合科目,Ｅ（物質・生命）,応用動物科学Ⅱ,堀本 泰介,2.0
51283,Ａ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (ココロのトリセツ-ソーシャルサポートと臨床-),石垣 琢麿,2.0
51297,Ａ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (圏と層),斎藤 毅,2.0
51301,Ａ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (対称群の表現論),松本 久義,2.0
51304,Ａ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (全学自由研究ゼミナール (立場の心理学：Crossing Your Culture-日本社会や他国のマジョリティの特権（権力含む）について考える)),伊藤 圭子,2.0
51376,Ａ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール (現代質量分析学入門〜環境動態解析から生命科学まで〜),松崎 浩之,2.0
51381,Ａ,展開科目,自然科学ゼミナール,自然科学ゼミナール（数理科学）,加藤 晃史,2.0
51385,Ａ,展開科目,社会科学ゼミナール,社会科学ゼミナール（法・政治）,新田 一郎,2.0
51467,Ａ,総合科目,Ｄ（人間・環境）,情報メディア伝達論,越塚 登,2.0
51525,Ａ,総合科目,Ｆ（数理・情報）,情報・システム工学概論,長谷川 禎彦,2.0
51532,Ａ,総合科目,Ｌ（言語・コミュニケーション）,台湾語初級（第三外国語）,王 嵐,2.0
51533,Ａ,総合科目,Ｄ（人間・環境）,情報メディア表現論,岡 美穂子,2.0
51535,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語中級（インテンシヴ）,Ｉ・カウフマン,2.0
51540,Ａ,総合科目,Ｃ（社会・制度）,現代社会論,丹羽 美之,2.0
50224,Ａ,基礎科目,初修外国語,ロシア語一列②,安岡 治子,2.0
50225,Ａ,基礎科目,初修外国語,中国語一列②,阿古 智子,2.0
50226,Ａ,基礎科目,物質科学,構造化学,十代 健,2.0
50227,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,西川 杉子,2.0
50228,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,高橋 英海,2.0
50229,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,ロビンズ・ロジャー,2.0
50230,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,サーギル ジェームズ クリストファー,2.0
50231,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,小野瀬 宗一郎,2.0
50232,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,遠藤 泰生,2.0
50233,Ａ,基礎科目,物質科学,構造化学,河野 淳也,2.0
50234,Ａ,基礎科目,初修外国語,中国語一列②,山影 統,2.0
50235,Ａ,基礎科目,物質科学,構造化学,横川 大輔,2.0
50236,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,SEDDON Ryan John,2.0
50237,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ジェームズ エリンガー,2.0
50239,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ROBB Nigel,2.0
50240,Ａ,基礎科目,身体運動・健康科学実習,身体運動・健康科学実習Ⅱ（ﾒﾃﾞｨｶﾙｹｱ3）,久保 啓太郎,1.0
50241,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語上級（会話）,アガエス ジュリアン,2.0
50242,Ａ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（演習）,李 洵,2.0
50243,Ａ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語初級（第三外国語）,張 銀英,2.0
50245,Ａ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語初級（演習）,崔 泰源,2.0
50246,Ａ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語初級（演習）②,崔 泰源,2.0
50247,Ａ,総合科目,Ｌ（言語・コミュニケーション）,モンゴル語初級（第三外国語）,荒井 幸康,2.0
50249,Ａ,総合科目,Ｌ（言語・コミュニケーション）,古典語初級（サンスクリット語）Ⅱ,加藤 隆宏,2.0
50250,Ａ,総合科目,Ｄ（人間・環境）,スポーツ・身体運動実習（ﾒﾃﾞｨｶﾙｹｱ3）,久保 啓太郎,2.0
50251,Ａ,総合科目,Ｄ（人間・環境）,身体運動メカニクス,吉岡 伸輔,2.0
50252,Ａ,基礎科目,既修外国語,英語一列(PEAK),ダルグリーシュ ブレガム,2.0
50258,Ａ,総合科目,Ｄ（人間・環境）,地球環境(PEAK),成田 大樹,2.0
50297,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ペルシア語初級（第三外国語）,前田 君江,2.0
51135,Ａ,総合科目,Ｅ（物質・生命）,構造化学,河野 淳也,2.0
51136,Ａ,総合科目,Ｅ（物質・生命）,構造化学,横川 大輔,2.0
51137,Ａ,総合科目,Ｅ（物質・生命）,構造化学,十代 健,2.0
51387,Ａ,展開科目,自然科学ゼミナール,自然科学ゼミナール（生命科学）,和田 洋一郎,2.0
51390,Ａ,総合科目,Ｄ（人間・環境）,地球環境(PEAK),成田 大樹,2.0
51391,Ａ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK) (Global environmental problems and sustainable development),成田 大樹,2.0
51492,Ａ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,PULIDO ARCAS Jesus Alberto,2.0
50259,Ａ,総合科目,Ｆ（数理・情報）,アルゴリズム入門,千葉 滋,2.0
50260,Ａ,総合科目,Ｆ（数理・情報）,図形科学Ａ,吉岡 陽介,2.0
50261,Ａ,総合科目,Ａ（思想・芸術）,フランス語テクスト分析Ⅱ,中島 ひかる,2.0
50263,Ａ,基礎科目,既修外国語,日本語一列②,藤井 聖子,2.0
50264,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級,矢田部 修一,2.0
50265,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級,高橋 英海,2.0
50266,Ａ,総合科目,Ｌ（言語・コミュニケーション）,英語中級,寺澤 盾,2.0
50267,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（演習）,SCHWARZ Thomas,2.0
50268,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（表現練習）,オプヒュルス 鹿島,2.0
50269,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（第三外国語）,日名 淳裕,2.0
50270,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語中級（演習）,香田 芳樹,2.0
50271,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語上級（読解）,久保 哲司,2.0
50272,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（会話）,Vallienne Corinne,2.0
50273,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（読解）,関俣 賢一,2.0
50274,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語中級（演習）,COUCHOT Herve,2.0
50275,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語中級（読解）,中島 ひかる,2.0
50276,Ａ,総合科目,Ｌ（言語・コミュニケーション）,中国語上級（演習）,秋山 珠子,2.0
50277,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語初級（インテンシヴ）,ゴルボフスカヤ リュボーフィ,2.0
50279,Ａ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語中級（作文）,深澤 晴奈,2.0
50280,Ａ,展開科目,人文科学ゼミナール,人文科学ゼミナール（テクスト分析）,宮地 隆廣,2.0
50282,Ａ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語初級（インテンシヴ）,日向 太郎,2.0
50283,Ａ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語初級（第三外国語）,宮坂 真紀,2.0
50284,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（演習）,稲葉 治朗,2.0
50285,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（インテンシヴ）,Ｉ・カウフマン,2.0
50287,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ドイツ語初級（演習）②,稲葉 治朗,2.0
50288,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（演習）,伊達 聖伸,2.0
50289,Ａ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（演習）②,桑田 光平,2.0
50290,Ａ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（インテンシヴ）,白 春花,2.0
50291,Ａ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（インテンシヴ）,李 彦銘,2.0
50292,Ａ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（演習）,イサベル カルロス,2.0
50293,Ａ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（インテンシヴ）,サンブラノ グレゴリー,2.0
50294,Ａ,総合科目,Ｌ（言語・コミュニケーション）,韓国朝鮮語初級（インテンシヴ）,ジ ミンギョン,2.0
50296,Ａ,総合科目,Ｌ（言語・コミュニケーション）,ベトナム語中級（第三外国語）,大泉 さやか,2.0
50298,Ａ,総合科目,Ａ（思想・芸術）,言語比較論,森 芳樹,2.0
50299,Ａ,総合科目,Ａ（思想・芸術）,現代哲学,石原 孝二,2.0
50300,Ａ,総合科目,Ａ（思想・芸術）,科学哲学,上田 知夫,2.0
50301,Ａ,総合科目,Ａ（思想・芸術）,比較文学,佐藤 光,2.0
50302,Ａ,総合科目,Ｂ（国際・地域）,国際関係論,湯川 拓,2.0
50303,Ａ,総合科目,Ｂ（国際・地域）,国際関係史,酒井 哲哉,2.0
50304,Ａ,総合科目,Ｂ（国際・地域）,歴史と文化,岩本 通弥,2.0
50305,Ａ,総合科目,Ｂ（国際・地域）,文化人類学Ⅱ,箭内 匡,2.0
50306,Ａ,総合科目,Ｄ（人間・環境）,環境物質科学,松尾 基之,2.0
